StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ec_1_1,ec_1_2,ec_1_3,ec_1_4,ec_1_5,ec_1_6,ec_2,Q42,Q44,age,gender,gender_4_TEXT,race,end,PROLIFIC_PID,STUDY_ID,SESSION_ID,stim_pair_id,stim_category,stim_truth,stim_truth_gender,A_id,A_gender,A_GK,A_Word,B_id,B_gender,B_GK,B_Word,slider_value,slider_side,rts_ms,endorser_id,endorser_gender,stage3_q1_pair_id,stage3_q1_category,stage3_q1_truth,stage3_q1_selected_label,stage3_q1_selected_id,endorser_slider_value_q1,stake_percent_q1,rt_ms_stage3_q1,stage3_q2_pair_id,stage3_q2_category,stage3_q2_truth,stage3_q2_selected_label,stage3_q2_selected_id,endorser_slider_value_q2,stake_percent_q2,rt_ms_stage3_q2,stage3_q1_is_correct,stage3_q1_actual_bonus,rt_ms_stage3_outcome,assigned_condition
2026-02-24 15:43:36,2026-02-24 15:47:45,0,71.91.155.115,100,249,1,2026-02-24 15:47:45,R_5tOKTQ8GsZFYDN7,,,,,30.4944,-92.4176,anonymous,EN,2,2,2,1,2,1,one two,3,,,,,,,5bc731d935b90f0001431bde,699c9e56d324339355fee87e,699dc711fe23c6ab91ce53b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:38:57,2026-02-24 15:47:47,0,174.220.222.91,100,529,1,2026-02-24 15:47:47,R_7fBYt6rVxgae9mC,,,,,33.8895,-84.2921,anonymous,EN,1,2,2,1,2,1,one two,2,2,38,2,,5,,615d0733aeb8f75406c20fbb,699c9e56d324339355fee87e,699dc60744fd0dee94651ee3,,,,,,,,,,,,,,,,R_6LuSAqe1z1kqjId,Woman,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,B,1unc8ds8,100,100,109362,unknown_man_word,Unknown_ManWord_ManWins,B,B,49ki2ruu,61,50,15750,1,2.00,4525,W_correct_strong
2026-02-24 15:44:42,2026-02-24 15:47:56,0,45.37.200.108,100,194,1,2026-02-24 15:47:56,R_5CkO9HOhGqgC9JK,,,,,35.9825,-78.5376,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,5d18ca519bd071001aaaa932,699c9e56d324339355fee87e,699dc75e4ecacc3ae47dde71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:42:51,2026-02-24 15:47:58,0,108.82.133.153,100,306,1,2026-02-24 15:47:58,R_3oC5gNIlNArFdrH,,,,,29.9317,-90.1026,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,664b4debe778624a5d4d555b,699c9e56d324339355fee87e,699dc5ac91febba7d83fc0f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:46:52,2026-02-24 15:47:59,0,172.8.83.18,100,67,1,2026-02-24 15:48:00,R_5DM9TLEwIk6jwQN,,,,,41.946,-87.7033,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,5c4d1a6c9ce35100019dbc88,699c9e56d324339355fee87e,699dc7e85561fac56e786bec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:44:14,2026-02-24 15:48:00,0,108.160.120.81,100,225,1,2026-02-24 15:48:01,R_6YvREsvchJOp2mZ,,,,,30.6826,-94.8988,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,63ba386fca1ef3cc33de26d2,699c9e56d324339355fee87e,699dc747a984e1270ff7b769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:44:21,2026-02-24 15:48:04,0,162.84.187.2,100,223,1,2026-02-24 15:48:04,R_5kRMm254ACHyfyV,,,,,40.6713,-73.8943,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,63f82a4ff43ec144ca3622a8,699c9e56d324339355fee87e,699dc7501f615350f7913ffa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:42:28,2026-02-24 15:48:22,0,72.214.93.104,100,354,1,2026-02-24 15:48:22,R_73gIgdTbWwSY4Bb,,,,,36.8282,-76.0237,anonymous,EN,2,2,2,1,2,1,one two,2,2,53,1,,3,,657b111e0f834cfa496bd068,699c9e56d324339355fee87e,699dc6d27b9d23940b1cedbc,,,,,,,,,,,,,,,,67215f2922159d42abf932a4,Woman,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,0,50,27173,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,8,25,9943,1,1.00,4472,W_correct_strong
2026-02-24 15:47:30,2026-02-24 15:48:23,0,148.74.164.189,100,52,1,2026-02-24 15:48:23,R_7ODA9Nyszed3fdO,,,,,40.9457,-73.0611,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,5ac5a9a9f69e940001d984b5,699c9e56d324339355fee87e,699dc80d5561fac56e786bf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:44:37,2026-02-24 15:48:24,0,76.36.248.142,100,226,1,2026-02-24 15:48:24,R_3LoFKDU70JrtdoR,,,,,35.3656,-78.092,anonymous,EN,2,2,2,1,2,1,“one two”,1,,,,,,,6702d07bac1f67f966c87e8f,699c9e56d324339355fee87e,699dc75716afdee0e001d629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:45:25,2026-02-24 15:48:29,0,173.161.213.245,100,184,1,2026-02-24 15:48:30,R_73n6qLoeCZUd1aF,,,,,39.9828,-75.8239,anonymous,EN,1,2,2,1,2,1,one two,2,1,29,1,,5,,60ee4bb7de4352af0286e091,699c9e56d324339355fee87e,699dc7902e1e71a74406f2f8,,,,,,,,,,,,,,,,6643d22289210a4edf21e84d,Woman,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,0,50,58585,man_vs_man,ManVsMan_Awins,A,A,ntxkbei3,7,50,10281,1,1.00,5262,W_correct_strong
2026-02-24 15:44:22,2026-02-24 15:48:33,0,72.179.7.163,100,251,1,2026-02-24 15:48:33,R_3XC80QibRQwgdQ5,,,,,33.1088,-94.1685,anonymous,EN,1,2,2,1,2,1,51,3,,,,,,,66e0585aeee549c122da5983,699c9e56d324339355fee87e,699dc74a252cca106cf62c04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:46:33,2026-02-24 15:48:37,0,73.58.68.67,100,123,1,2026-02-24 15:48:38,R_3HwxSe0UI7BGRVD,,,,,34.7649,-92.268,anonymous,EN,2,2,2,1,2,1,one two,1,,,,,,,5a381de00006450001bf2691,699c9e56d324339355fee87e,699dc7d5111cbb100ecb5d26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:44:39,2026-02-24 15:48:44,0,66.181.117.229,100,244,1,2026-02-24 15:48:45,R_50knsyJRAoxlKGS,,,,,44.8227,-68.8001,anonymous,EN,1,2,2,1,2,1,one two,2,2,46,2,,5,,5c0f500787e876000151fc5f,699c9e56d324339355fee87e,699dc7629eca229de1cfbd20,,,,,,,,,,,,,,,,5f285dc5b09b3715fa20a14c,Woman,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,0,50,20558,unknown_woman_gk,Unknown_WomanGK_ManWins,A,B,i7u34n0x,75,50,11703,1,1.00,4433,W_correct_strong
2026-02-24 15:46:03,2026-02-24 15:48:48,0,153.66.237.139,100,164,1,2026-02-24 15:48:48,R_6cox8ssFnTwTlPn,,,,,34.7448,-92.2883,anonymous,EN,2,2,2,1,2,1,one two,3,,,,,,,5e6ec2818808e6486e268039,699c9e56d324339355fee87e,699dc7b587926b6e9998dc3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:46:39,2026-02-24 15:48:51,0,173.54.233.146,100,132,1,2026-02-24 15:48:52,R_5dvkuk2jtkIpZbA,,,,,40.5704,-74.5369,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,659daa1ed4e13d6428103c1f,699c9e56d324339355fee87e,699dc7d203211cc2623a85b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:40:26,2026-02-24 15:48:53,0,75.65.226.116,100,507,1,2026-02-24 15:48:54,R_3EMQJjlwuC2DGac,,,,,32.3046,-89.9622,anonymous,EN,2,2,2,1,2,1,one two,3,,,,,,,5f828002935db93a4d29d577,699c9e56d324339355fee87e,699dc65aeb66cad8c378b2e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:46:55,2026-02-24 15:48:59,0,140.228.221.203,100,124,1,2026-02-24 15:48:59,R_7Va8d8ucb0GWVqg,,,,,40.2524,-103.8013,anonymous,EN,2,2,2,1,2,1,one two,1,,,,,,,6758a1829b32635824267a2f,699c9e56d324339355fee87e,699dc7d78930afe1c218f045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:48:17,2026-02-24 15:49:11,0,205.133.240.75,100,54,1,2026-02-24 15:49:12,R_7XdkulW5md9k569,,,,,39.4214,-81.4664,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,63614899ad49a91f1ef09067,699c9e56d324339355fee87e,699dc655a0584bcd8a242873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:30:58,2026-02-24 15:49:22,0,76.157.129.208,100,1104,1,2026-02-24 15:49:23,R_7iK4cwjBw3WHwjf,,,,,41.9704,-87.7036,anonymous,EN,2,1,2,1,2,1,one two,2,,26,1,,5,,672ed285dbe86b0a33526edd,699c9e56d324339355fee87e,699dc42c7a7223d8ee253ed6,,,,,,,,,,,,,,,,66b01097e95b0626c2cd7b5c,Man,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,B,1unc8ds8,100,85,17858,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,5,90,13729,1,1.70,24802,M_correct_strong
2026-02-24 15:33:33,2026-02-24 15:49:24,0,70.172.217.79,100,950,1,2026-02-24 15:49:24,R_1FKRKTupoX4kGrV,,,,,41.6532,-71.4615,anonymous,EN,1,2,2,1,2,1,one two,2,1,53,2,,5,,695bd138312a5272042a8db4,699c9e56d324339355fee87e,699dc4c83eedbb75a4aa3824,,,,,,,,,,,,,,,,5f285dc5b09b3715fa20a14c,Woman,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,0,0,45759,unknown_woman_gk,Unknown_WomanGK_ManWins,A,B,i7u34n0x,75,25,17672,1,0.00,14441,W_correct_strong
2026-02-24 15:47:08,2026-02-24 15:49:27,0,136.226.52.183,100,139,1,2026-02-24 15:49:28,R_1NCBQMWSo6eHRr5,,,,,38.9609,-77.3429,anonymous,EN,1,2,2,1,2,1,one two,4,,,,,,,63868eb7abcf3f247da6f52b,699c9e56d324339355fee87e,699dc7ecf467f8b6b6186ff3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:45:54,2026-02-24 15:49:30,0,72.23.4.210,100,216,1,2026-02-24 15:49:31,R_7vsanCLcmuGGfCh,,,,,40.6993,-80.0256,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,5df81cd72713055bdf02efd8,699c9e56d324339355fee87e,699dc7aab6612173f425bc49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:43:36,2026-02-24 15:49:31,0,74.140.107.162,100,355,1,2026-02-24 15:49:31,R_7sReg9BZzueaLk3,,,,,40.0732,-82.4017,anonymous,EN,1,2,2,1,2,1,one two,2,1,37,2,,5,I thought the interface was great. It was really easy to see all of the information and everything was formated in a way that made it very easy for me to navigate.,5f2f03deec679e2cf4a992e6,699c9e56d324339355fee87e,699dc7232892fb5919a02d09,,,,,,,,,,,,,,,,62029a55ef1cb18a1337c61a,Man,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,0,97,36744,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,5,95,9658,1,1.94,10594,M_correct_strong
2026-02-24 15:46:33,2026-02-24 15:49:35,0,172.56.99.219,100,181,1,2026-02-24 15:49:35,R_1mYyWLhwnfHvn6F,,,,,27.935,-82.3772,anonymous,EN,1,2,2,1,2,1,one two,2,1,27,2,,4,,588021688e1ad5000142dfdf,699c9e56d324339355fee87e,699dc7d5f437535d24eb2e7a,,,,,,,,,,,,,,,,67a95d468d14bd6324b4bbba,Man,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,A,5yrzkge8,0,75,15841,close_woman_wins,Close_WomanWins,A,B,fyis6atg,81,50,10349,0,0.50,1883,M_incorrect_strong
2026-02-24 15:44:50,2026-02-24 15:49:38,0,24.251.204.178,100,288,1,2026-02-24 15:49:39,R_71QRKoXjtWDvsqk,,,,,33.3813,-111.6409,anonymous,EN,1,2,2,1,2,1,one two,2,2,69,1,,5,thank you,66d76d7e0523ccc0cd1a8606,699c9e56d324339355fee87e,699dc769787afa8c91a9ea7f,,,,,,,,,,,,,,,,655f96e689f922fe983fed35,Woman,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,A,5yrzkge8,0,25,23256,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,A,nuunve0a,13,2,40968,0,1.50,18971,W_incorrect_strong
2026-02-24 15:45:51,2026-02-24 15:49:40,0,67.242.103.75,100,228,1,2026-02-24 15:49:40,R_6BqEuUHxxSP29K5,,,,,42.1471,-75.8816,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,65df3cf4bf05d8eff24ed78b,699c9e56d324339355fee87e,699dc7977c5264859f0d8bce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:48:07,2026-02-24 15:49:41,0,68.216.63.97,100,94,1,2026-02-24 15:49:41,R_5TH9f9AMosSM65P,,,,,39.9522,-75.1647,anonymous,EN,1,2,2,1,2,1,One two,1,,,,,,,67647a6f150f0ed3725ef4dc,699c9e56d324339355fee87e,699dc83279f170bc777a81f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:41:33,2026-02-24 15:49:41,0,68.129.211.76,100,488,1,2026-02-24 15:49:42,R_5jvVkqsWF5gBdiz,,,,,40.9039,-73.837,anonymous,EN,1,1,2,1,2,1,one two,2,2,61,1,,5,,647dde92d730823a9e5c7f0f,699c9e56d324339355fee87e,699dc633ab3f629717ae8265,,,,,,,,,,,,,,,,61bb392e40db417c1a138dcb,Woman,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,A,5yrzkge8,0,29,40323,identical_woman_woman,Identical_WomanWoman_Bwins,B,A,zaken6uy,5,50,11054,0,1.42,10464,W_incorrect_strong
2026-02-24 15:46:47,2026-02-24 15:49:43,0,97.140.250.77,100,176,1,2026-02-24 15:49:44,R_7zedAHBfGmOSwCJ,,,,,35.2916,-80.8201,anonymous,EN,1,2,2,1,2,1,one two,2,1,33,2,,3,,644c34bee80856c9546c7312,699c9e56d324339355fee87e,699dc7e0396830368c13e288,,,,,,,,,,,,,,,,63ecff07b619306f41db42fa,Man,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,0,30,11431,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,1,8,16165,1,0.60,6158,M_correct_strong
2026-02-24 15:45:04,2026-02-24 15:49:52,0,206.83.150.47,100,287,1,2026-02-24 15:49:52,R_5wVlTtW02Dg34Jj,,,,,38.4104,-86.084,anonymous,EN,1,2,2,1,2,1,"""one two""",2,2,59,1,,5,,5fd66ce8aec66457ff73d743,699c9e56d324339355fee87e,699dc7767e3289744810e658,,,,,,,,,,,,,,,,6643d22289210a4edf21e84d,Woman,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,0,50,56636,man_vs_man,ManVsMan_Awins,A,A,ntxkbei3,7,76,10988,1,1.00,11366,W_correct_strong
2026-02-24 15:43:18,2026-02-24 15:49:53,0,98.144.110.158,100,395,1,2026-02-24 15:49:53,R_37UWvnieXST1c41,,,,,42.906,-88.1232,anonymous,EN,1,2,2,1,2,1,one two,2,2,41,1,,5,,67ad400f3989d013fbbdc466,699c9e56d324339355fee87e,699dc702cb954c730a58e9f1,,,,,,,,,,,,,,,,6643d22289210a4edf21e84d,Woman,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,0,50,40893,man_vs_man,ManVsMan_Awins,A,A,ntxkbei3,7,100,16050,1,1.00,9459,W_correct_strong
2026-02-24 15:45:52,2026-02-24 15:49:56,0,68.229.6.38,100,243,1,2026-02-24 15:49:56,R_6pgmv7M75K2Ho8r,,,,,36.0344,-114.9705,anonymous,EN,2,2,2,1,2,1,one two,3,,,,,,,64d53f3f9885e325d957590d,699c9e56d324339355fee87e,699dc7a7ace4e6c131c0ce8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:45:01,2026-02-24 15:49:58,0,174.102.88.71,100,297,1,2026-02-24 15:49:58,R_1D8fbPbEBeQHwYT,,,,,41.3811,-83.6556,anonymous,EN,1,2,2,1,2,1,one two,1,,,,,,,5ffe3f18adbaca4ddb7e4006,699c9e56d324339355fee87e,699dc773339414010c4e956a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:46:30,2026-02-24 15:50:02,0,24.180.193.109,100,211,1,2026-02-24 15:50:03,R_6WkoS9cdv19or0R,,,,,45.3181,-85.2584,anonymous,EN,1,2,2,1,2,1,one two,2,1,62,2,,5,,645179915e31c1aeb3dc8129,699c9e56d324339355fee87e,699dc7c078c466a014fcd2d2,,,,,,,,,,,,,,,,67a95d468d14bd6324b4bbba,Man,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,A,5yrzkge8,0,73,16809,close_woman_wins,Close_WomanWins,A,B,fyis6atg,81,85,16543,0,0.54,11418,M_incorrect_strong
2026-02-24 15:47:48,2026-02-24 15:50:02,0,24.14.169.63,100,134,1,2026-02-24 15:50:03,R_5UvYRcnDSzZwA2l,,,,,41.5067,-87.9631,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,675a2864cf3d9d870639c42b,699c9e56d324339355fee87e,699dc81c12384d41670d09a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:46:13,2026-02-24 15:50:08,0,104.173.50.202,100,234,1,2026-02-24 15:50:08,R_1frS6meBeZfhvzr,,,,,33.7338,-116.9299,anonymous,EN,1,2,2,1,2,1,"""one two""",3,,,,,,,6604baab1a2437077439d3d7,699c9e56d324339355fee87e,699dc7b10177a2e9b7e96968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:47:56,2026-02-24 15:50:08,0,70.184.123.9,100,131,1,2026-02-24 15:50:08,R_5wfUXQRlOHcRk2d,,,,,32.2699,-110.9853,anonymous,EN,1,2,2,1,2,1,one two,2,1,57,2,,5,,634740193026d2b89955a51a,699c9e56d324339355fee87e,699dc828ddf3e437927f2fe5,,,,,,,,,,,,,,,,591d369e88bbb500013a8517,Man,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,A,5yrzkge8,0,25,16241,unknown_woman_gk,Unknown_WomanGK_ManWins,A,B,i7u34n0x,86,35,17739,0,1.50,8714,M_incorrect_strong
2026-02-24 15:46:57,2026-02-24 15:50:16,0,73.105.5.184,100,199,1,2026-02-24 15:50:17,R_5pRsZ9oxpr5op2x,,,,,30.2183,-81.5621,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,6777d289f3eaa43bfd9c878c,699c9e56d324339355fee87e,699dc7e8d21d9fb810642def,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:48:05,2026-02-24 15:50:21,0,35.136.3.194,100,135,1,2026-02-24 15:50:21,R_5wsAadSjkUa0Nfb,,,,,28.2475,-82.4943,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,62c3430ae19d78462af9e743,699c9e56d324339355fee87e,699dc8308b604f32d76a7e95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:47:44,2026-02-24 15:50:22,0,76.184.113.66,100,158,1,2026-02-24 15:50:23,R_1Dnd88yF3bXv3sB,,,,,32.9473,-96.7028,anonymous,EN,2,1,2,1,2,1,one two,3,,,,,,,67838c00a0e049fdf173f9bd,699c9e56d324339355fee87e,699dc8172166a037e2051429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:45:48,2026-02-24 15:50:23,0,174.244.82.47,100,274,1,2026-02-24 15:50:24,R_7irN4EPlAt2SleQ,,,,,30.3773,-97.71,anonymous,EN,1,1,2,1,2,1,one two,2,2,61,1,,4,NA,63ea974c81ff0fffe7fb8613,699c9e56d324339355fee87e,699dc7a57ce099422f7b83db,,,,,,,,,,,,,,,,66b01097e95b0626c2cd7b5c,Man,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,B,1unc8ds8,100,50,40798,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,5,50,8318,1,1.00,6954,M_correct_strong
2026-02-24 15:44:02,2026-02-24 15:50:23,0,104.62.41.17,100,381,1,2026-02-24 15:50:24,R_6f0OAVnmhE7y4DO,,,,,41.0996,-80.7523,anonymous,EN,1,2,2,1,2,1,one two,1,,,,,,,662bf98a6f25e5ccdce46ebc,699c9e56d324339355fee87e,699dc739407d9b3ea164ebdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:49:25,2026-02-24 15:50:29,0,70.240.145.76,100,64,1,2026-02-24 15:50:30,R_5Eanv297rRsXw9D,,,,,41.4568,-81.7814,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,5f2bf7aa253520000bfc83b6,699c9e56d324339355fee87e,699dc87f67cbf1407e474c68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:48:02,2026-02-24 15:50:34,0,70.189.47.239,100,151,1,2026-02-24 15:50:35,R_5fHRzcb8OgLcZcu,,,,,30.181,-92.0477,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,6238b95932e705108020765a,699c9e56d324339355fee87e,699dc80f6ec6d797d34f2817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:47:48,2026-02-24 15:50:36,0,172.56.81.136,100,168,1,2026-02-24 15:50:37,R_6GfAnqy7pGE3H5U,,,,,33.491,-112.2491,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,67a4fbd7e4ebc02e050b7999,699c9e56d324339355fee87e,699dc81da5eb05728caa37fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:45:11,2026-02-24 15:50:41,0,166.198.251.43,100,330,1,2026-02-24 15:50:42,R_6ltCrZYvlQxwFYl,,,,,40.0818,-82.9665,anonymous,EN,1,2,2,1,2,1,one two,2,2,38,2,,5,N/A,6312c3d62e557d58c083bf05,699c9e56d324339355fee87e,699dc7805321a003bd3b8d39,,,,,,,,,,,,,,,,5f5967d6e280e61b2db8e55c,Woman,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,0,83,49069,man_vs_man,ManVsMan_Awins,A,B,1vrg3e4o,90,68,13526,1,1.66,9312,W_correct_strong
2026-02-24 15:48:03,2026-02-24 15:50:45,0,192.251.163.59,100,162,1,2026-02-24 15:50:46,R_7MZ1JvkCBpV4BD9,,,,,42.6074,-87.8305,anonymous,EN,1,2,2,1,2,1,one two,2,2,43,1,,5,,5e2f57e54b8a1a51cd14e73c,699c9e56d324339355fee87e,699dc82e61a37d4fc4a7acb8,,,,,,,,,,,,,,,,5f285dc5b09b3715fa20a14c,Woman,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,0,50,14265,unknown_woman_gk,Unknown_WomanGK_ManWins,A,B,i7u34n0x,75,41,9465,1,1.00,9602,W_correct_strong
2026-02-24 15:48:39,2026-02-24 15:51:00,0,172.117.205.201,100,141,1,2026-02-24 15:51:01,R_6je5Qv5JYw2D1mg,,,,,34.0481,-118.2531,anonymous,EN,2,2,2,1,2,1,one two,3,,,,,,,5bb58e338f3bd70001e5df57,699c9e56d324339355fee87e,699dc840c83167a81fa5b46b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:44:42,2026-02-24 15:51:01,0,172.56.220.48,100,378,1,2026-02-24 15:51:01,R_5ZObFy7sLmiRVOu,,,,,39.9597,-75.1995,anonymous,EN,1,2,2,1,2,1,one two,2,,45,1,,5,"I'm sorry, I didn't pay attention to their gender. I did take the study seriously though and tried to read carefully. Thank you and have a great day.",588e02b13326830001bc29cd,699c9e56d324339355fee87e,699dc763dbf004a1e2a3ccf2,,,,,,,,,,,,,,,,59e7477e3e4b5a00016aa4d2,Man,dominant_woman_wins,Dominant_WomanWins,A,B,wdjc417p,100,0,33589,split_unknowns,SplitUnknowns_ManWins,B,A,gtiak505,1,100,17297,0,2.00,4436,M_incorrect_strong
2026-02-24 15:46:38,2026-02-24 15:51:07,0,47.40.130.84,100,269,1,2026-02-24 15:51:07,R_6BfgZ6g8sIhF2DL,,,,,42.8125,-86.1416,anonymous,EN,1,1,2,1,2,1,one two,2,1,45,2,,5,,5ab3fc4b5f01000001cb07e2,699c9e56d324339355fee87e,699dc7d891c0ce5626eb2e77,,,,,,,,,,,,,,,,633c74ad6178784ed5b52104,Man,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,A,nuunve0a,0,75,20292,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,5,75,8672,0,0.50,6439,M_incorrect_strong
2026-02-24 15:47:19,2026-02-24 15:51:09,0,208.74.191.58,100,229,1,2026-02-24 15:51:09,R_3BdcYSfk1TrC1jj,,,,,36.2417,-90.0531,anonymous,EN,2,2,2,1,2,1,one two,2,1,28,2,,5,,5fcc80cfc3b2aeae86015072,699c9e56d324339355fee87e,699dc8012cfe658bb460eac6,,,,,,,,,,,,,,,,62029a55ef1cb18a1337c61a,Man,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,0,100,34592,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,5,100,5750,1,2.00,3563,M_correct_strong
2026-02-24 15:49:57,2026-02-24 15:51:14,0,172.14.16.239,100,77,1,2026-02-24 15:51:14,R_1Fzb0X4AetiOuw7,,,,,38.681,-121.7382,anonymous,EN,1,2,2,1,2,1,one two,3,,,,,,,66ecc08c3776b48ca41138ac,699c9e56d324339355fee87e,699dc897aa1d484bd620d2ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24 15:46:08,2026-02-24 15:51:22,0,74.103.203.111,100,314,1,2026-02-24 15:51:23,R_7gUcBRrIZyAU10Y,,,,,41.874,-71.3844,anonymous,EN,1,2,2,1,2,1,one two,2,2,29,2,,5,,631c8e97db06f601f81bd82f,699c9e56d324339355fee87e,699dc7abe4202e68ac581c43,,,,,,,,,,,,,,,,5c005838232b6c0001221acf,Woman,dominant_man_wins,Dominant_ManWins,A,B,okxou2gf,100,48,22691,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,B,i8823gif,83,34,11146,0,1.04,8053,W_incorrect_strong
2026-02-24 15:41:26,2026-02-24 15:51:24,0,76.36.239.132,100,597,1,2026-02-24 15:51:24,R_1Bbv1oT6dXAOxXP,,,,,36.039,-78.878,anonymous,EN,1,2,2,1,2,1,one two,4,,,,,,,657907698463fd17efdc81b7,699c9e56d324339355fee87e,699dc657ef5760fd1a506572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
